episode,step_raw,step_ema
311,300.0,293.00380013178426
312,300.0,293.353610125195
313,300.0,293.68592961893523
314,300.0,294.00163313798845
315,300.0,294.301551481089
316,300.0,294.58647390703453
317,300.0,294.8571502116828
318,300.0,295.11429270109863
319,300.0,295.35857806604366
320,300.0,295.59064916274144
321,300.0,295.81111670460433
322,300.0,296.0205608693741
323,300.0,296.2195328259054
324,300.0,296.4085561846101
325,300.0,296.5881283753796
326,300.0,296.7587219566106
327,300.0,296.92078585878005
328,300.0,297.07474656584105
329,300.0,297.22100923754897
330,300.0,297.3599587756715
331,300.0,297.4919608368879
332,300.0,297.6173627950435
333,300.0,297.7364946552913
334,300.0,297.84966992252674
335,300.0,297.95718642640037
336,300.0,298.05932710508034
337,300.0,298.1563607498263
338,300.0,298.248542712335
339,300.0,298.3361155767182
340,300.0,298.4193097978823
341,300.0,298.4983443079882
342,300.0,298.57342709258876
343,300.0,298.6447557379593
344,300.0,298.71251795106133
345,300.0,298.7768920535083
346,288.0,298.2380474508328
347,300.0,298.3261450782912
348,300.0,298.4098378243766
349,104.0,288.68934593315777
350,300.0,289.2548786364999
351,282.0,288.8921347046749
352,300.0,289.4475279694411
353,300.0,289.97515157096905
354,300.0,290.4763939924206
355,300.0,290.95257429279957
356,300.0,291.4049455781596
357,300.0,291.8346982992516
358,300.0,292.242963384289
359,300.0,292.63081521507456
360,300.0,292.9992744543208
361,196.0,288.14931073160477
362,300.0,288.7418451950245
363,300.0,289.30475293527326
364,300.0,289.8395152885096
365,300.0,290.3475395240841
366,300.0,290.83016254787987
367,239.0,288.23865442048583
368,300.0,288.82672169946153
369,300.0,289.3853856144884
370,300.0,289.91611633376397
371,70.0,278.92031051707573
372,300.0,279.97429499122194
373,300.0,280.97558024166085
374,300.0,281.9268012295778
375,300.0,282.8304611680989
376,300.0,283.68893810969394
377,300.0,284.5044912042092
378,300.0,285.27926664399877
379,300.0,286.0153033117988
380,300.0,286.71453814620884
381,300.0,287.3788112388984
382,300.0,288.0098706769534
383,300.0,288.60937714310575
384,300.0,289.17890828595046
385,300.0,289.7199628716529
386,300.0,290.23396472807025
387,300.0,290.72226649166674
388,300.0,291.1861531670834
389,300.0,291.6268455087292
390,300.0,292.0455032332927
391,300.0,292.4432280716281
392,300.0,292.8210666680467
393,300.0,293.18001333464434
394,300.0,293.5210126679121
395,300.0,293.84496203451647
396,300.0,294.1527139327906
397,300.0,294.44507823615106
398,300.0,294.7228243243435
399,300.0,294.98668310812633
400,300.0,295.23734895272
401,218.0,291.375481505084
402,300.0,291.80670742982977
403,300.0,292.21637205833827
404,300.0,292.60555345542133
405,300.0,292.9752757826503
406,300.0,293.3265119935177
407,300.0,293.66018639384185
408,300.0,293.9771770741497
409,300.0,294.2783182204422
410,300.0,294.5644023094201
411,300.0,294.83618219394907
412,300.0,295.09437308425163
413,300.0,295.33965443003905
414,300.0,295.5726717085371
415,300.0,295.7940381231102
416,300.0,296.0043362169547
417,300.0,296.20411940610694
418,300.0,296.3939134358016
419,300.0,296.5742177640115
420,300.0,296.7455068758109
421,300.0,296.90823153202035
422,300.0,297.06281995541934
423,300.0,297.20967895764835
424,221.0,293.39919500976595
425,300.0,293.72923525927763
426,300.0,294.0427734963137
427,300.0,294.34063482149804
428,300.0,294.62360308042315
429,300.0,294.892422926402
430,300.0,295.14780178008186
431,300.0,295.39041169107776
432,300.0,295.62089110652386
433,128.0,287.2398465511976
434,300.0,287.8778542236377
435,300.0,288.48396151245583
436,300.0,289.059763436833
437,300.0,289.60677526499137
438,300.0,290.1264365017418
439,300.0,290.6201146766547
440,300.0,291.08910894282195
441,300.0,291.53465349568086
442,300.0,291.9579208208968
443,300.0,292.3600247798519
444,300.0,292.7420235408593
445,300.0,293.10492236381634
446,300.0,293.44967624562554
447,300.0,293.7771924333442
448,300.0,294.088332811677
449,300.0,294.3839161710931
450,300.0,294.66472036253845
451,300.0,294.9314843444115
452,300.0,295.1849101271909
453,300.0,295.42566462083136
454,300.0,295.65438138978976
455,300.0,295.8716623203003
456,300.0,296.07807920428525
457,300.0,296.274175244071
458,300.0,296.4604664818674
459,300.0,296.63744315777404
460,105.0,287.05557099988533
461,300.0,287.70279244989104
462,132.0,279.91765282739647
463,300.0,280.9217701860266
464,300.0,281.87568167672526
465,300.0,282.781897592889
466,300.0,283.6428027132445
467,300.0,284.4606625775823
468,300.0,285.23762944870316
469,300.0,285.975747976268
470,300.0,286.67696057745457
471,300.0,287.3431125485818
472,300.0,287.9759569211527
473,300.0,288.57715907509504
474,140.0,281.1483011213403
475,300.0,282.09088606527325
476,300.0,282.9863417620096
477,300.0,283.8370246739091
478,300.0,284.6451734402137
479,300.0,285.412914768203
480,300.0,286.1422690297928
481,300.0,286.83515557830316
482,300.0,287.493397799388
483,300.0,288.11872790941857
484,300.0,288.71279151394765
485,300.0,289.27715193825026
486,300.0,289.8132943413377
487,300.0,290.3226296242708
488,300.0,290.80649814305724
489,300.0,291.2661732359044
490,300.0,291.7028645741091
491,300.0,292.11772134540365
492,300.0,292.51183527813345
493,189.0,287.33624351422674
494,300.0,287.9694313385154
495,300.0,288.5709597715896
496,300.0,289.1424117830101
497,300.0,289.6852911938596
498,300.0,290.2010266341666
499,300.0,290.6909753024583
500,300.0,291.1564265373354
501,300.0,291.59860521046863
502,300.0,292.0186749499452
503,255.0,290.1677412024479
504,300.0,290.6593541423255
505,300.0,291.1263864352092
506,300.0,291.5700671134487
507,300.0,291.99156375777625
508,300.0,292.3919855698874
509,300.0,292.77238629139305
510,113.0,283.78376697682336
511,300.0,284.5945786279822
512,300.0,285.36484969658306
513,300.0,286.0966072117539
514,300.0,286.7917768511662
515,300.0,287.4521880086079
516,300.0,288.0795786081775
517,300.0,288.6755996777686
518,300.0,289.2418196938802
519,300.0,289.77972870918614
520,300.0,290.29074227372683
521,300.0,290.7762051600405
522,300.0,291.23739490203843
523,300.0,291.6755251569365
524,300.0,292.0917488990896
525,300.0,292.4871614541351
526,300.0,292.86280338142836
527,300.0,293.2196632123569
528,300.0,293.5586800517391
529,300.0,293.8807460491521
530,300.0,294.1867087466945
531,300.0,294.47737330935973
532,300.0,294.75350464389174
533,191.0,289.56582941169717
534,300.0,290.0875379411123
535,300.0,290.5831610440567
536,300.0,291.05400299185385
537,300.0,291.50130284226117
538,300.0,291.9262377001481
539,300.0,292.32992581514065
540,300.0,292.7134295243836
541,178.0,286.9777580481644
542,300.0,287.62887014575614
543,300.0,288.2474266384683
544,169.0,282.28505530654485
545,300.0,283.1708025412176
546,300.0,284.0122624141567
547,300.0,284.81164929344885
548,300.0,285.5710668287764
549,300.0,286.29251348733754
550,300.0,286.97788781297066
551,300.0,287.62899342232214
552,300.0,288.247543751206
553,300.0,288.8351665636457
554,300.0,289.3934082354634
555,300.0,289.92373782369026
556,300.0,290.4275509325057
557,300.0,290.90617338588044
558,300.0,291.3608647165864
559,300.0,291.792821480757
560,300.0,292.2031804067192
561,300.0,292.5930213863832
562,300.0,292.96337031706406
563,300.0,293.31520180121083
564,300.0,293.6494417111503
565,300.0,293.96696962559275
566,300.0,294.2686211443131
567,300.0,294.55519008709746
568,300.0,294.8274305827426
569,300.0,295.0860590536054
570,201.0,290.38175610092514
571,300.0,290.86266829587885
572,86.0,280.6195348810849
573,300.0,281.58855813703065
574,300.0,282.5091302301791
575,300.0,283.38367371867014
576,300.0,284.2144900327366
577,300.0,285.00376553109976
578,300.0,285.7535772545448
579,300.0,286.4658983918175
580,300.0,287.14260347222665
581,300.0,287.78547329861533
582,300.0,288.39619963368455
583,237.0,285.82638965200033
584,300.0,286.5350701694003
585,300.0,287.2083166609303
586,300.0,287.84790082788373
587,300.0,288.45550578648954
588,300.0,289.03273049716506
589,300.0,289.5810939723068
590,300.0,290.10203927369145
591,300.0,290.59693731000687
592,300.0,291.0670904445065
593,300.0,291.51373592228117
594,300.0,291.9380491261671
595,300.0,292.3411466698587
596,300.0,292.72408933636575
597,300.0,293.08788486954745
598,300.0,293.43349062607007
599,300.0,293.7618160947666
600,300.0,294.0737252900282
601,59.0,282.3200390255268
602,300.0,283.20403707425044
603,300.0,284.0438352205379
604,300.0,284.84164345951103
605,300.0,285.59956128653545
606,300.0,286.3195832222087
607,300.0,287.00360406109826
608,300.0,287.6534238580433
609,234.0,284.9707526651411
610,300.0,285.72221503188405
611,300.0,286.43610428028984
612,300.0,287.11429906627535
613,300.0,287.75858411296156
614,163.0,281.5206549073134
615,300.0,282.44462216194773
616,223.0,279.4723910538503
617,300.0,280.49877150115776
618,300.0,281.4738329260999
619,300.0,282.40014127979487
620,143.0,275.4301342158051
621,163.0,269.8086275050148
622,300.0,271.31819612976403
623,235.0,269.5022863232758
624,300.0,271.02717200711203
625,300.0,272.4758134067564
626,300.0,273.8520227364186
627,300.0,275.15942159959764
628,300.0,276.40145051961775
629,300.0,277.58137799363686
630,300.0,278.702309093955
631,300.0,279.76719363925724
632,300.0,280.77883395729435
633,300.0,281.7398922594296
634,300.0,282.65289764645814
635,300.0,283.52025276413525
636,300.0,284.3442401259285
637,300.0,285.12702811963203
638,127.0,277.22067671365045
639,300.0,278.35964287796793
640,300.0,279.4416607340695
641,300.0,280.469577697366
642,300.0,281.44609881249767
643,300.0,282.37379387187275
644,300.0,283.2551041782791
645,175.0,277.84234896936516
646,300.0,278.95023152089686
647,94.0,269.702719944852
648,300.0,271.2175839476094
649,300.0,272.6567047502289
650,300.0,274.02386951271745
651,300.0,275.3226760370816
652,300.0,276.5565422352275
653,205.0,272.9787151234661
654,300.0,274.32977936729276
655,80.0,264.6132903989281
656,300.0,266.3826258789817
657,300.0,268.0634945850326
658,300.0,269.6603198557809
659,300.0,271.1773038629919
660,119.0,263.5684386698423
661,300.0,265.39001673635016
662,300.0,267.1205158995326
663,300.0,268.764490104556
664,300.0,270.32626559932817
665,300.0,271.80995231936174
666,300.0,273.21945470339364
667,300.0,274.55848196822393
668,214.0,271.5305578698127
669,300.0,272.95402997632203
670,277.0,273.15632847750595
671,300.0,274.49851205363063
672,300.0,275.7735864509491
673,300.0,276.98490712840163
674,300.0,278.1356617719815
675,300.0,279.22887868338245
676,300.0,280.2674347492133
677,300.0,281.25406301175263
678,300.0,282.191359861165
679,300.0,283.08179186810673
680,300.0,283.9277022747014
681,300.0,284.73131716096634
682,300.0,285.494751302918
683,300.0,286.2200137377721
684,300.0,286.90901305088346
685,227.0,283.9135623983393
686,300.0,284.71788427842233
687,300.0,285.4819900645012
688,137.0,278.05789056127617
689,300.0,279.15499603321234
690,300.0,280.19724623155173
691,300.0,281.18738391997414
692,300.0,282.1280147239754
693,300.0,283.0216139877766
694,300.0,283.8705332883878
695,300.0,284.6770066239684
696,300.0,285.44315629276997
697,300.0,286.1709984781315
698,300.0,286.8624485542249
699,300.0,287.51932612651365
700,300.0,288.1433598201879
701,300.0,288.7361918291785
702,300.0,289.29938223771956
703,300.0,289.8344131258336
704,300.0,290.3426924695419
705,300.0,290.8255578460648
706,300.0,291.28427995376154
707,300.0,291.7200659560734
708,300.0,292.1340626582697
709,300.0,292.52735952535625
710,300.0,292.9009915490884
711,300.0,293.255941971634
712,300.0,293.59314487305227
713,300.0,293.91348762939964
714,300.0,294.21781324792966
715,300.0,294.5069225855332
716,300.0,294.7815764562565
717,141.0,287.0924976334437
718,300.0,287.73787275177153
719,300.0,288.35097911418296
720,300.0,288.9334301584738
721,300.0,289.4867586505501
722,300.0,290.01242071802255
723,300.0,290.5117996821214
724,148.0,283.3862096980153
725,300.0,284.2168992131145
726,300.0,285.0060542524588
727,300.0,285.75575153983584
728,300.0,286.467963962844
729,300.0,287.1445657647018
730,210.0,283.2873374764667
731,97.0,273.9729706026434
732,300.0,275.2743220725112
733,201.0,271.5606059688856
734,300.0,272.98257567044135
735,300.0,274.33344688691926
736,199.0,270.5667745425733
737,300.0,272.0384358154446
738,300.0,273.43651402467236
739,300.0,274.76468832343875
740,300.0,276.0264539072668
741,148.0,269.6251312119034
742,300.0,271.14387465130824
743,300.0,272.5866809187428
744,300.0,273.95734687280566
745,300.0,275.2594795291654
746,300.0,276.4965055527071
747,300.0,277.67168027507176
748,300.0,278.7880962613182
749,300.0,279.8486914482522
750,300.0,280.8562568758396
751,300.0,281.81344403204764
752,300.0,282.72277183044525
753,300.0,283.58663323892296
754,300.0,284.4073015769768
755,300.0,285.186936498128
756,300.0,285.9275896732216
757,295.0,286.3812101895605
758,300.0,287.0621496800824
759,300.0,287.7090421960783
760,300.0,288.3235900862744
761,300.0,288.9074105819607
762,300.0,289.4620400528626
763,300.0,289.9889380502195
764,300.0,290.48949114770846
765,300.0,290.96501659032305
766,249.0,288.86676576080686
767,300.0,289.4234274727665
768,153.0,282.6022560991281
769,300.0,283.4721432941717
770,300.0,284.2985361294631
771,300.0,285.08360932298996
772,300.0,285.8294288568404
773,300.0,286.5379574139984
774,300.0,287.21105954329846
775,300.0,287.8505065661335
776,300.0,288.4579812378268
777,300.0,289.03508217593543
778,300.0,289.58332806713867
779,300.0,290.1041616637817
780,300.0,290.59895358059265
781,300.0,291.069005901563
782,300.0,291.51555560648484
783,141.0,283.9897778261606
784,300.0,284.7902889348526
785,300.0,285.55077448810994
786,300.0,286.2732357637044
787,300.0,286.95957397551916
788,219.0,283.56159527674316
789,300.0,284.383515512906
790,300.0,285.16433973726066
791,300.0,285.9061227503976
792,233.0,283.2608166128777
793,300.0,284.0977757822338
794,300.0,284.8928869931221
795,300.0,285.64824264346595
796,300.0,286.36583051129264
797,300.0,287.047538985728
798,300.0,287.6951620364416
799,300.0,288.3104039346195
800,300.0,288.8948837378885
801,300.0,289.4501395509941
802,300.0,289.9776325734444
803,300.0,290.4787509447722
804,300.0,290.95481339753354
805,300.0,291.40707272765684
806,300.0,291.836719091274
807,300.0,292.2448831367103
808,300.0,292.6326389798748
809,300.0,293.00100703088106
810,300.0,293.350956679337
811,300.0,293.68340884537014
812,300.0,293.99923840310163
813,300.0,294.29927648294654
814,236.0,291.3843126587992
815,264.0,290.01509702585923
816,300.0,290.51434217456625
817,300.0,290.98862506583794
818,300.0,291.439193812546
819,300.0,291.8672341219187
820,300.0,292.2738724158228
821,300.0,292.66017879503164
822,300.0,293.02716985528
823,300.0,293.375811362516
824,300.0,293.7070207943902
825,300.0,294.02166975467065
826,300.0,294.3205862669371
827,300.0,294.6045569535902
828,96.0,284.67432910591066
829,300.0,285.4406126506151
830,300.0,286.16858201808435
831,300.0,286.86015291718013
832,300.0,287.5171452713211
833,300.0,288.14128800775507
834,300.0,288.7342236073673
835,300.0,289.29751242699894
836,300.0,289.832636805649
837,300.0,290.3410049653665
838,300.0,290.82395471709816
839,300.0,291.28275698124327
840,300.0,291.7186191321811
841,300.0,292.13268817557207
842,300.0,292.52605376679344
843,300.0,292.89975107845373
844,300.0,293.25476352453103
845,300.0,293.59202534830445
846,300.0,293.9124240808892
847,300.0,294.2168028768447
848,300.0,294.5059627330025
849,300.0,294.7806645963524
850,300.0,295.0416313665348
851,300.0,295.28954979820804
852,51.0,283.07507230829765
853,300.0,283.9213186928828
854,300.0,284.72525275823864
855,300.0,285.4889901203267
856,300.0,286.21454061431035
857,300.0,286.9038135835948
858,300.0,287.558622904415
859,300.0,288.18069175919425
860,300.0,288.7716571712345
861,300.0,289.33307431267275
862,300.0,289.8664205970391
863,300.0,290.3730995671871
864,300.0,290.85444458882773
865,300.0,291.31172235938635
866,300.0,291.74613624141705
867,300.0,292.15882942934616
868,166.0,285.85088795787885
869,300.0,286.5583435599849
870,300.0,287.23042638198564
871,300.0,287.86890506288637
872,300.0,288.47545980974206
873,300.0,289.05168681925494
874,300.0,289.5991024782922
875,191.0,284.66914735437757
876,300.0,285.4356899866587
877,300.0,286.16390548732574
878,300.0,286.8557102129594
879,300.0,287.51292470231147
880,300.0,288.13727846719587
881,300.0,288.73041454383605
882,300.0,289.29389381664424
883,300.0,289.829199125812
884,300.0,290.3377391695214
885,300.0,290.8208522110453
886,300.0,291.279809600493
887,300.0,291.7158191204684
888,219.0,288.0800281644449
889,300.0,288.67602675622265
890,300.0,289.2422254184115
891,241.0,286.8301141474909
892,300.0,287.48860844011637
893,300.0,288.1141780181105
894,300.0,288.70846911720497
895,295.0,289.0230456613447
896,300.0,289.5718933782775
897,300.0,290.0932987093636
898,300.0,290.58863377389537
899,300.0,291.0592020852006
900,300.0,291.50624198094056
901,300.0,291.9309298818935
902,300.0,292.3343833877988
903,300.0,292.71766421840886
904,300.0,293.0817810074884
905,300.0,293.427691957114
906,300.0,293.7563073592583
907,300.0,294.0684919912954
908,300.0,294.36506739173063
909,300.0,294.6468140221441
910,300.0,294.9144733210369
911,300.0,295.16874965498505
912,300.0,295.41031217223576
913,300.0,295.639796563624
914,300.0,295.85780673544275
915,239.0,293.0149163986706
916,300.0,293.36417057873706
917,300.0,293.6959620498002
918,131.0,285.56116394731015
919,300.0,286.28310574994464
920,300.0,286.96895046244737
921,300.0,287.620502939325
922,300.0,288.23947779235874
923,53.0,276.47750390274075
924,300.0,277.6536287076037
925,300.0,278.77094727222345
926,300.0,279.8323999086123
927,300.0,280.8407799131816
928,300.0,281.79874091752254
929,300.0,282.7088038716464
930,300.0,283.5733636780641
931,300.0,284.3946954941609
932,300.0,285.1749607194528
933,300.0,285.9162126834802
934,300.0,286.62040204930616
935,300.0,287.2893819468408
936,300.0,287.92491284949875
937,300.0,288.52866720702383
938,300.0,289.1022338466726
939,300.0,289.647122154339
940,300.0,290.16476604662205
941,300.0,290.65652774429094
942,300.0,291.12370135707636
943,300.0,291.5675162892225
944,172.0,285.5891404747614
945,300.0,286.3096834510233
946,300.0,286.99419927847214
947,300.0,287.64448931454854
948,300.0,288.2622648488211
949,300.0,288.84915160638
950,300.0,289.406694026061
951,162.0,283.036359324758
952,300.0,283.8845413585201
953,175.0,278.4403142905941
954,300.0,279.51829857606435
955,300.0,280.54238364726115
956,300.0,281.51526446489805
957,300.0,282.43950124165315
958,300.0,283.31752617957045
959,300.0,284.15164987059194
960,233.0,281.5940673770623
961,300.0,282.51436400820916
962,300.0,283.3886458077987
963,50.0,271.7192135174088
964,258.0,271.0332528415383
965,110.0,262.9815901994614
966,300.0,264.8325106894883
967,120.0,257.5908851550139
968,300.0,259.7113408972632
969,300.0,261.72577385240004
970,300.0,263.63948515978007
971,300.0,265.457510901791
972,300.0,267.18463535670145
973,300.0,268.8254035888664
974,300.0,270.38413340942304
975,300.0,271.86492673895185
976,300.0,273.2716804020042
977,300.0,274.608096381904
978,300.0,275.87769156280876
979,259.0,275.0338069846683
980,131.0,267.8321166354349
981,300.0,269.44051080366313
982,300.0,270.9684852634799
983,300.0,272.4200610003059
984,157.0,266.6490579502906
985,195.0,263.0666050527761
986,300.0,264.9132748001373
987,300.0,266.6676110601304
988,300.0,268.3342305071239
989,300.0,269.91751898176767
990,300.0,271.4216430326793
991,300.0,272.85056088104534
992,300.0,274.2080328369931
993,146.0,267.7976311951434
994,191.0,263.9577496353862
995,156.0,258.5598621536169
996,300.0,260.631869045936
997,300.0,262.6002755936392
998,300.0,264.4702618139572
999,300.0,266.2467487232593
1000,300.0,267.93441128709634
1001,221.0,265.5876907227415
1002,300.0,267.30830618660445
1003,300.0,268.9428908772742
1004,300.0,270.49574633341047
1005,300.0,271.9709590167399
