episode,step_raw,step_ema
311,300.0,294.2754708469077
312,300.0,294.5616973045623
313,300.0,294.83361243933416
314,300.0,295.0919318173674
315,300.0,295.337335226499
316,300.0,295.57046846517403
317,300.0,295.7919450419153
318,300.0,296.0023477898195
319,300.0,296.2022304003285
320,126.0,287.6921188803121
321,300.0,288.30751293629646
322,300.0,288.89213728948164
323,300.0,289.4475304250075
324,300.0,289.97515390375713
325,300.0,290.47639620856927
326,300.0,290.9525763981408
327,300.0,291.40494757823376
328,300.0,291.83470019932207
329,300.0,292.24296518935597
330,300.0,292.63081692988817
331,300.0,292.99927608339374
332,168.0,286.749312279224
333,300.0,287.4118466652628
334,300.0,288.0412543319996
335,300.0,288.6391916153996
336,300.0,289.2072320346296
337,300.0,289.7468704328981
338,300.0,290.2595269112532
339,300.0,290.74655056569054
340,300.0,291.209223037406
341,300.0,291.6487618855357
342,300.0,292.06632379125887
343,300.0,292.4630076016959
344,300.0,292.8398572216111
345,300.0,293.19786436053056
346,300.0,293.53797114250403
347,300.0,293.8610725853788
348,300.0,294.16801895610985
349,40.0,281.45961800830435
350,300.0,282.3866371078891
351,300.0,283.2673052524946
352,300.0,284.1039399898699
353,300.0,284.8987429903764
354,300.0,285.65380584085756
355,240.0,283.37111554881466
356,300.0,284.2025597713739
357,300.0,284.99243178280517
358,300.0,285.7428101936649
359,300.0,286.4556696839817
360,300.0,287.1328861997826
361,300.0,287.7762418897935
362,300.0,288.3874297953038
363,300.0,288.9680583055386
364,300.0,289.5196553902617
365,300.0,290.04367262074857
366,300.0,290.5414889897111
367,300.0,291.0144145402256
368,300.0,291.46369381321426
369,300.0,291.8905091225535
370,300.0,292.2959836664258
371,28.0,279.0811844831045
372,300.0,280.12712525894926
373,300.0,281.1207689960018
374,300.0,282.0647305462017
375,300.0,282.9614940188916
376,300.0,283.81341931794697
377,300.0,284.6227483520496
378,300.0,285.3916109344471
379,300.0,286.12203038772475
380,300.0,286.8159288683385
381,300.0,287.4751324249216
382,300.0,288.10137580367547
383,300.0,288.69630701349166
384,300.0,289.2614916628171
385,300.0,289.7984170796762
386,300.0,290.30849622569235
387,300.0,290.79307141440773
388,300.0,291.2534178436873
389,300.0,291.69074695150294
390,300.0,292.10620960392777
391,300.0,292.50089912373136
392,300.0,292.8758541675448
393,300.0,293.23206145916754
394,300.0,293.57045838620917
395,76.0,282.6919354668987
396,77.0,272.4073386935538
397,300.0,273.7869717588761
398,276.0,273.8976231709323
399,300.0,275.20274201238567
400,300.0,276.44260491176635
401,300.0,277.62047466617804
402,192.0,273.33945093286917
403,300.0,274.6724783862257
404,300.0,275.9388544669144
405,300.0,277.14191174356864
406,300.0,278.2848161563902
407,114.0,270.0705753485707
408,300.0,271.56704658114216
409,300.0,272.98869425208505
410,234.0,271.0392595394808
411,300.0,272.48729656250674
412,300.0,273.8629317343814
413,300.0,275.1697851476623
414,300.0,276.4112958902792
415,300.0,277.5907310957652
416,300.0,278.7111945409769
417,149.0,272.225634813928
418,300.0,273.6143530732316
419,300.0,274.93363541957
420,135.0,267.9369536485915
421,86.0,258.8401059661619
422,300.0,260.8981006678538
423,300.0,262.8531956344611
424,300.0,264.710535852738
425,300.0,266.4750090601011
426,300.0,268.15125860709605
427,300.0,269.74369567674125
428,300.0,271.2565108929042
429,300.0,272.69368534825895
430,300.0,274.059001080846
431,300.0,275.35605102680364
432,300.0,276.58824847546344
433,300.0,277.75883605169025
434,97.0,268.72089424910575
435,300.0,270.2848495366504
436,300.0,271.7706070598179
437,300.0,273.182076706827
438,300.0,274.52297287148565
439,300.0,275.7968242279114
440,300.0,277.0069830165158
441,300.0,278.15663386568997
442,300.0,279.2488021724055
443,300.0,280.2863620637852
444,300.0,281.2720439605959
445,300.0,282.2084417625661
446,300.0,283.0980196744378
447,300.0,283.9431186907159
448,300.0,284.74596275618006
449,300.0,285.50866461837103
450,300.0,286.23323138745246
451,300.0,286.92156981807983
452,300.0,287.5754913271758
453,300.0,288.196716760817
454,300.0,288.78688092277616
455,300.0,289.3475368766373
456,300.0,289.88016003280546
457,300.0,290.3861520311652
458,300.0,290.8668444296069
459,300.0,291.3235022081265
460,300.0,291.7573270977202
461,300.0,292.16946074283413
462,50.0,280.0609877056924
463,300.0,281.0579383204078
464,300.0,282.0050414043874
465,300.0,282.904789334168
466,300.0,283.7595498674596
467,300.0,284.5715723740866
468,300.0,285.3429937553823
469,300.0,286.07584406761316
470,300.0,286.7720518642325
471,300.0,287.43344927102083
472,300.0,288.06177680746976
473,300.0,288.6586879670962
474,220.0,285.2257535687414
475,300.0,285.9644658903043
476,115.0,277.4162425957891
477,300.0,278.54543046599963
478,300.0,279.6181589426996
479,300.0,280.6372509955646
480,240.0,278.6053884457864
481,130.0,271.1751190234971
482,300.0,272.6163630723222
483,300.0,273.98554491870607
484,300.0,275.28626767277075
485,300.0,276.5219542891322
486,300.0,277.6958565746756
487,162.0,271.9110637459418
488,300.0,273.3155105586447
489,300.0,274.64973503071246
490,300.0,275.9172482791768
491,300.0,277.121385865218
492,300.0,278.26531657195704
493,300.0,279.3520507433592
494,300.0,280.3844482061912
495,300.0,281.36522579588166
496,300.0,282.29696450608753
497,300.0,283.18211628078313
498,300.0,284.023010466744
499,300.0,284.82185994340676
500,300.0,285.5807669462364
501,300.0,286.30172859892457
502,300.0,286.98664216897834
503,300.0,287.6373100605294
504,300.0,288.2554445575029
505,218.0,284.74267232962774
506,300.0,285.50553871314634
507,300.0,286.23026177748903
508,300.0,286.9187486886146
509,300.0,287.5728112541838
510,300.0,288.1941706914746
511,300.0,288.7844621569009
512,300.0,289.3452390490558
513,300.0,289.877977096603
514,300.0,290.38407824177284
515,300.0,290.8648743296842
516,300.0,291.3216306132
517,300.0,291.75554908253997
518,300.0,292.16777162841294
519,300.0,292.55938304699225
520,300.0,292.9314138946426
521,300.0,293.2848431999105
522,300.0,293.62060103991496
523,300.0,293.9395709879192
524,300.0,294.2425924385232
525,300.0,294.53046281659704
526,300.0,294.8039396757672
527,300.0,295.0637426919788
528,300.0,295.31055555737987
529,300.0,295.54502777951086
530,300.0,295.7677763905353
531,300.0,295.9793875710085
532,300.0,296.18041819245803
533,300.0,296.3713972828351
534,300.0,296.55282741869337
535,300.0,296.7251860477587
536,300.0,296.8889267453708
537,300.0,297.04448040810223
538,300.0,297.1922563876971
539,300.0,297.3326435683122
540,300.0,297.4660113898966
541,300.0,297.59271082040175
542,300.0,297.71307527938166
543,284.0,297.0274215154125
544,148.0,289.57605043964185
545,300.0,290.09724791765973
546,300.0,290.59238552177675
547,300.0,291.0627662456879
548,300.0,291.50962793340346
549,300.0,291.9341465367333
550,300.0,292.3374392098966
551,300.0,292.72056724940177
552,300.0,293.0845388869317
553,300.0,293.4303119425851
554,300.0,293.75879634545583
555,300.0,294.070856528183
556,300.0,294.36731370177387
557,300.0,294.64894801668515
558,300.0,294.9165006158509
559,300.0,295.17067558505835
560,300.0,295.4121418058054
561,300.0,295.6415347155151
562,300.0,295.8594579797393
563,300.0,296.06648508075233
564,300.0,296.2631608267147
565,300.0,296.45000278537896
566,300.0,296.62750264611
567,300.0,296.79612751380444
568,300.0,296.9563211381142
569,300.0,297.1085050812085
570,300.0,297.25307982714804
571,300.0,297.3904258357906
572,300.0,297.52090454400104
573,300.0,297.644859316801
574,300.0,297.7626163509609
575,300.0,297.87448553341284
576,300.0,297.9807612567422
577,300.0,298.0817231939051
578,300.0,298.1776370342098
579,300.0,298.2687551824993
580,300.0,298.35531742337434
581,300.0,298.4375515522056
582,300.0,298.5156739745953
583,300.0,298.5898902758655
584,300.0,298.6603957620722
585,300.0,298.72737597396855
586,300.0,298.7910071752701
587,300.0,298.8514568165066
588,300.0,298.90888397568125
589,300.0,298.9634397768972
590,300.0,299.0152677880523
591,300.0,299.06450439864966
592,300.0,299.11127917871715
593,300.0,299.15571521978126
594,300.0,299.1979294587922
595,300.0,299.23803298585256
596,300.0,299.2761313365599
597,300.0,299.3123247697319
598,300.0,299.34670853124527
599,300.0,299.379373104683
600,300.0,299.41040444944883
601,300.0,299.4398842269764
602,300.0,299.4678900156276
603,300.0,299.49449551484616
604,300.0,299.5197707391038
605,300.0,299.54378220214863
606,300.0,299.5665930920412
607,300.0,299.58826343743914
608,300.0,299.6088502655672
609,300.0,299.6284077522888
610,300.0,299.6469873646744
611,300.0,299.66463799644066
612,300.0,299.6814060966186
613,300.0,299.6973357917877
614,300.0,299.7124690021983
615,300.0,299.7268455520884
616,300.0,299.74050327448396
617,300.0,299.7534781107598
618,300.0,299.7658042052218
619,300.0,299.7775139949607
620,300.0,299.78863829521265
621,300.0,299.799206380452
622,300.0,299.8092460614294
623,300.0,299.81878375835794
624,300.0,299.82784457044005
625,300.0,299.83645234191806
626,300.0,299.84462972482214
627,300.0,299.85239823858103
628,300.0,299.85977832665196
629,300.0,299.86678941031937
630,300.0,299.8734499398034
631,300.0,299.8797774428132
632,300.0,299.8857885706725
633,300.0,299.89149914213885
634,300.0,299.8969241850319
635,300.0,299.9020779757803
636,300.0,299.9069740769913
637,300.0,299.9116253731417
638,300.0,299.9160441044846
639,300.0,299.92024189926036
640,300.0,299.92422980429734
641,300.0,299.92801831408246
642,300.0,299.9316173983783
643,300.0,299.93503652845936
644,300.0,299.93828470203636
645,300.0,299.94137046693453
646,300.0,299.9443019435878
647,300.0,299.9470868464084
648,300.0,299.949732504088
649,300.0,299.95224587888356
650,300.0,299.95463358493936
651,300.0,299.9569019056924
652,300.0,299.9590568104078
653,300.0,299.9611039698874
654,300.0,299.963048771393
655,300.0,299.96489633282334
656,300.0,299.96665151618214
657,300.0,299.968318940373
658,300.0,299.96990299335437
659,270.0,298.4714078436866
660,300.0,298.5478374515023
661,300.0,298.62044557892716
662,300.0,298.6894232999808
663,300.0,298.75495213498175
664,300.0,298.81720452823265
665,300.0,298.876344301821
666,300.0,298.9325270867299
667,300.0,298.9859007323934
668,300.0,299.03660569577374
669,300.0,299.08477541098506
670,300.0,299.1305366404358
671,300.0,299.17400980841404
672,300.0,299.21530931799333
673,300.0,299.25454385209366
674,300.0,299.291816659489
675,300.0,299.3272258265145
676,300.0,299.3608645351888
677,300.0,299.39282130842935
678,300.0,299.4231802430079
679,300.0,299.4520212308575
680,300.0,299.4794201693146
681,300.0,299.50544916084885
682,300.0,299.5301767028064
683,300.0,299.55366786766604
684,300.0,299.57598447428273
685,300.0,299.5971852505686
686,300.0,299.61732598804014
687,300.0,299.6364596886381
688,300.0,299.6546367042062
689,300.0,299.6719048689959
690,300.0,299.6883096255461
691,300.0,299.70389414426876
692,300.0,299.7186994370553
693,300.0,299.73276446520254
694,300.0,299.7461262419424
695,300.0,299.7588199298453
696,300.0,299.770878933353
697,300.0,299.7823349866853
698,300.0,299.793218237351
699,300.0,299.80355732548344
700,300.0,299.8133794592093
701,300.0,299.8227104862488
702,300.0,299.8315749619364
703,300.0,299.8399962138395
704,300.0,299.84799640314753
705,300.0,299.85559658299013
706,300.0,299.8628167538406
707,300.0,299.86967591614854
708,300.0,299.8761921203411
709,300.0,299.88238251432404
710,300.0,299.8882633886078
711,300.0,299.8938502191774
712,300.0,299.8991577082185
713,300.0,299.9041998228076
714,300.0,299.9089898316672
715,300.0,299.91354034008384
716,300.0,299.91786332307964
717,300.0,299.9219701569256
718,300.0,299.92587164907934
719,300.0,299.92957806662537
720,300.0,299.93309916329406
721,300.0,299.93644420512936
722,300.0,299.9396219948729
723,300.0,299.9426408951292
724,300.0,299.94550885037273
725,300.0,299.9482334078541
726,300.0,299.9508217374614
727,300.0,299.95328065058834
728,300.0,299.9556166180589
729,300.0,299.95783578715594
730,300.0,299.9599439977981
731,300.0,299.9619467979082
732,300.0,299.96384945801276
733,300.0,299.9656569851121
734,300.0,299.96737413585646
735,300.0,299.9690054290636
736,300.0,299.9705551576104
737,300.0,299.9720273997299
738,300.0,299.9734260297434
739,300.0,299.9747547282562
740,300.0,299.9760169918434
741,300.0,299.9772161422512
742,300.0,299.97835533513864
743,300.0,299.9794375683817
744,300.0,299.9804656899626
745,300.0,299.98144240546446
746,300.0,299.9823702851912
747,300.0,299.98325177093164
748,300.0,299.98408918238505
749,300.0,299.9848847232658
750,300.0,299.9856404871025
751,300.0,299.9863584627474
752,300.0,299.98704053961
753,300.0,299.9876885126295
754,300.0,299.988304086998
755,300.0,299.9888888826481
756,300.0,299.9894444385157
757,300.0,299.98997221658993
758,300.0,299.9904736057604
759,300.0,299.9909499254724
760,300.0,299.9914024291988
761,300.0,299.99183230773883
762,300.0,299.99224069235186
763,300.0,299.99262865773426
764,300.0,299.99299722484756
765,300.0,299.99334736360515
766,300.0,299.9936799954249
767,300.0,299.9939959956536
768,300.0,299.9942961958709
769,300.0,299.99458138607736
770,300.0,299.99485231677346
771,300.0,299.9951097009348
772,300.0,299.995354215888
773,300.0,299.9955865050936
774,277.0,298.84580717983897
775,300.0,298.903516820847
776,300.0,298.95834097980463
777,300.0,299.0104239308144
778,300.0,299.0599027342737
779,294.0,298.80690759756
780,300.0,298.866562217682
781,300.0,298.92323410679785
782,300.0,298.9770724014579
783,300.0,299.028218781385
784,300.0,299.07680784231576
785,300.0,299.12296745019995
786,300.0,299.1668190776899
787,300.0,299.20847812380543
788,300.0,299.24805421761516
789,300.0,299.2856515067344
790,153.0,291.97136893139765
791,300.0,292.37280048482774
792,300.0,292.7541604605863
793,300.0,293.116452437557
794,300.0,293.4606298156791
795,300.0,293.78759832489516
796,165.0,287.3482184086504
797,300.0,287.98080748821786
798,300.0,288.58176711380696
799,300.0,289.1526787581166
800,300.0,289.6950448202108
801,300.0,290.21029257920026
802,300.0,290.6997779502402
803,300.0,291.16478905272817
804,222.0,287.70654960009176
805,300.0,288.32122212008716
806,300.0,288.9051610140828
807,300.0,289.4599029633787
808,300.0,289.98690781520975
809,300.0,290.48756242444927
810,300.0,290.9631843032268
811,300.0,291.4150250880654
812,300.0,291.84427383366216
813,300.0,292.25206014197903
814,300.0,292.63945713488005
815,300.0,293.007484278136
816,300.0,293.35711006422923
817,300.0,293.6892545610178
818,300.0,294.0047918329669
819,300.0,294.3045522413185
820,300.0,294.5893246292526
821,300.0,294.85985839778994
822,300.0,295.11686547790043
823,175.0,289.1110222040054
824,300.0,289.6554710938051
825,300.0,290.17269753911484
826,300.0,290.6640626621591
827,300.0,291.1308595290511
828,300.0,291.57431655259853
829,300.0,291.9956007249686
830,225.0,288.64582068872016
831,300.0,289.2135296542841
832,300.0,289.7528531715699
833,300.0,290.26521051299136
834,300.0,290.7519499873418
835,300.0,291.2143524879747
836,300.0,291.6536348635759
837,300.0,292.0709531203971
838,300.0,292.46740546437724
839,300.0,292.84403519115835
840,300.0,293.20183343160045
841,300.0,293.5417417600204
842,300.0,293.86465467201936
843,300.0,294.17142193841835
844,300.0,294.4628508414974
845,300.0,294.73970829942255
846,300.0,295.00272288445143
847,300.0,295.2525867402288
848,300.0,295.4899574032174
849,300.0,295.7154595330565
850,300.0,295.9296865564037
851,300.0,296.13320222858346
852,300.0,296.32654211715425
853,300.0,296.5102150112965
854,300.0,296.6847042607317
855,300.0,296.85046904769507
856,300.0,297.00794559531033
857,300.0,297.15754831554483
858,300.0,297.2996708997676
859,300.0,297.4346873547792
860,300.0,297.56295298704026
861,300.0,297.68480533768826
862,300.0,297.8005650708038
863,300.0,297.9105368172636
864,300.0,298.01500997640045
865,300.0,298.1142594775804
866,300.0,298.20854650370137
867,300.0,298.2981191785163
868,300.0,298.38321321959046
869,300.0,298.46405255861094
870,225.0,294.7908499306804
871,300.0,295.05130743414634
872,300.0,295.29874206243903
873,300.0,295.5338049593171
874,300.0,295.7571147113512
875,300.0,295.96925897578365
876,300.0,296.1707960269944
877,300.0,296.36225622564467
878,300.0,296.54414341436245
879,300.0,296.71693624364434
880,300.0,296.8810894314621
881,300.0,297.03703495988896
882,300.0,297.18518321189447
883,300.0,297.32592405129975
884,300.0,297.4596278487347
885,300.0,297.58664645629796
886,300.0,297.70731413348307
887,300.0,297.8219484268089
888,300.0,297.9308510054684
889,300.0,298.034308455195
890,300.0,298.13259303243524
891,300.0,298.2259633808135
892,300.0,298.3146652117728
893,300.0,298.3989319511842
894,300.0,298.478985353625
895,300.0,298.5550360859437
896,300.0,298.6272842816465
897,300.0,298.69592006756415
898,300.0,298.76112406418594
899,300.0,298.8230678609766
900,300.0,298.88191446792774
901,300.0,298.93781874453134
902,300.0,298.9909278073048
903,300.0,299.04138141693954
904,300.0,299.0893123460925
905,300.0,299.13484672878786
906,300.0,299.1781043923485
907,300.0,299.219199172731
908,300.0,299.25823921409443
909,300.0,299.2953272533897
910,300.0,299.3305608907202
911,300.0,299.3640328461842
912,300.0,299.395831203875
913,300.0,299.42603964368124
914,300.0,299.4547376614972
915,300.0,299.48200077842233
916,300.0,299.5079007395012
917,300.0,299.5325057025261
918,300.0,299.5558804173998
919,300.0,299.5780863965298
920,300.0,299.5991820767033
921,300.0,299.6192229728681
922,300.0,299.6382618242247
923,300.0,299.65634873301343
924,300.0,299.67353129636274
925,300.0,299.6898547315446
926,300.0,299.70536199496735
927,300.0,299.72009389521895
928,300.0,299.734089200458
929,300.0,299.7473847404351
930,300.0,299.76001550341334
931,300.0,299.77201472824265
932,300.0,299.7834139918305
933,300.0,299.794243292239
934,300.0,299.80453112762706
935,300.0,299.8143045712457
936,300.0,299.8235893426834
937,300.0,299.8324098755492
938,300.0,299.84078938177174
939,300.0,299.84874991268316
940,300.0,299.85631241704897
941,300.0,299.8634967961965
942,300.0,299.87032195638665
943,300.0,299.8768058585673
944,300.0,299.8829655656389
945,300.0,299.88881728735697
946,300.0,299.8943764229891
947,300.0,299.89965760183964
948,300.0,299.90467472174765
949,300.0,299.90944098566024
950,300.0,299.9139689363772
951,300.0,299.9182704895583
952,300.0,299.9223569650804
953,300.0,299.92623911682637
954,300.0,299.929927160985
955,300.0,299.93343080293573
956,300.0,299.93675926278894
957,300.0,299.9399212996495
958,300.0,299.942925234667
959,300.0,299.9457789729336
960,300.0,299.9484900242869
961,300.0,299.95106552307254
962,300.0,299.9535122469189
963,300.0,299.9558366345729
964,300.0,299.95804480284426
965,300.0,299.960142562702
966,300.0,299.9621354345669
967,300.0,299.96402866283853
968,300.0,299.9658272296966
969,300.0,299.9675358682117
970,300.0,299.9691590748011
971,300.0,299.97070112106104
972,300.0,299.97216606500797
973,300.0,299.97355776175755
974,300.0,299.97487987366964
975,178.0,293.8761358799861
976,300.0,294.1823290859868
977,300.0,294.47321263168743
978,300.0,294.74955200010305
979,300.0,295.0120744000979
980,300.0,295.261470680093
981,300.0,295.49839714608834
982,300.0,295.7234772887839
983,300.0,295.9373034243447
984,300.0,296.14043825312746
985,300.0,296.33341634047105
986,300.0,296.51674552344747
987,300.0,296.6909082472751
988,300.0,296.85636283491135
989,300.0,297.0135446931658
990,300.0,297.1628674585075
991,300.0,297.3047240855821
992,217.0,293.289487881303
993,300.0,293.6250134872378
994,300.0,293.94376281287595
995,300.0,294.24657467223216
996,300.0,294.53424593862053
997,179.0,288.75753364168946
998,300.0,289.31965695960497
999,300.0,289.8536741116247
1000,300.0,290.3609904060434
1001,300.0,290.84294088574126
1002,300.0,291.3007938414542
1003,300.0,291.7357541493815
1004,300.0,292.14896644191236
1005,300.0,292.5415181198167
